time_s,direct_x_m,direct_y_m,direct_z_m,direct_vx_mps,direct_vy_mps,direct_vz_mps,iter_x_m,iter_y_m,iter_z_m,iter_vx_mps,iter_vy_mps,iter_vz_mps,analytic_x_m,analytic_y_m,analytic_z_m,analytic_vx_mps,analytic_vy_mps,analytic_vz_mps
1.240000000000000000e+04,1.236585310496137026e+04,-3.143791831445060961e+04,0.000000000000000000e+00,-1.146251630355297646e+00,-1.803475553377306140e+00,0.000000000000000000e+00,1.236585310496172679e+04,-3.143791831445063508e+04,0.000000000000000000e+00,-1.146251630355271889e+00,-1.803475553377319907e+00,0.000000000000000000e+00,1.236585310496137208e+04,-3.143791831445060598e+04,0.000000000000000000e+00,-1.146251630355297424e+00,-1.803475553377306362e+00,0.000000000000000000e+00
1.250000000000000000e+04,1.225090017845589318e+04,-3.161742841013539146e+04,0.000000000000000000e+00,-1.152796711927996487e+00,-1.786710451044121850e+00,0.000000000000000000e+00,1.225090017845625516e+04,-3.161742841013542784e+04,0.000000000000000000e+00,-1.152796711927970730e+00,-1.786710451044135839e+00,0.000000000000000000e+00,1.225090017845589682e+04,-3.161742841013539874e+04,0.000000000000000000e+00,-1.152796711927996487e+00,-1.786710451044121850e+00,0.000000000000000000e+00
1.260000000000000000e+04,1.213529580592539423e+04,-3.179525723768812168e+04,0.000000000000000000e+00,-1.159280493120747657e+00,-1.769850339739821088e+00,0.000000000000000000e+00,1.213529580592575803e+04,-3.179525723768814350e+04,0.000000000000000000e+00,-1.159280493120721012e+00,-1.769850339739835077e+00,0.000000000000000000e+00,1.213529580592539423e+04,-3.179525723768811076e+04,0.000000000000000000e+00,-1.159280493120747213e+00,-1.769850339739820866e+00,0.000000000000000000e+00
1.270000000000000000e+04,1.201904613467396121e+04,-3.197139534099684533e+04,0.000000000000000000e+00,-1.165702629156151193e+00,-1.752896116006887883e+00,0.000000000000000000e+00,1.201904613467433592e+04,-3.197139534099688171e+04,0.000000000000000000e+00,-1.165702629156124992e+00,-1.752896116006902760e+00,0.000000000000000000e+00,1.201904613467396666e+04,-3.197139534099684897e+04,0.000000000000000000e+00,-1.165702629156151415e+00,-1.752896116006888105e+00,0.000000000000000000e+00
1.280000000000000000e+04,1.190215734631971281e+04,-3.214583335385459213e+04,0.000000000000000000e+00,-1.172062778534815219e+00,-1.735848681392271553e+00,0.000000000000000000e+00,1.190215734632008935e+04,-3.214583335385462851e+04,0.000000000000000000e+00,-1.172062778534788130e+00,-1.735848681392286208e+00,0.000000000000000000e+00,1.190215734631971645e+04,-3.214583335385459213e+04,0.000000000000000000e+00,-1.172062778534814997e+00,-1.735848681392271331e+00,0.000000000000000000e+00
1.290000000000000000e+04,1.178463565646602365e+04,-3.231856200045724836e+04,0.000000000000000000e+00,-1.178360603053506317e+00,-1.718708942399439721e+00,0.000000000000000000e+00,1.178463565646639654e+04,-3.231856200045728110e+04,0.000000000000000000e+00,-1.178360603053478783e+00,-1.718708942399455042e+00,0.000000000000000000e+00,1.178463565646601819e+04,-3.231856200045724472e+04,0.000000000000000000e+00,-1.178360603053506095e+00,-1.718708942399439721e+00,0.000000000000000000e+00
1.300000000000000000e+04,1.166648731437100651e+04,-3.248957209589686681e+04,0.000000000000000000e+00,-1.184595767823140022e+00,-1.701477810440181537e+00,0.000000000000000000e+00,1.166648731437140123e+04,-3.248957209589690683e+04,0.000000000000000000e+00,-1.184595767823112045e+00,-1.701477810440197302e+00,0.000000000000000000e+00,1.166648731437101924e+04,-3.248957209589686317e+04,0.000000000000000000e+00,-1.184595767823139578e+00,-1.701477810440181537e+00,0.000000000000000000e+00
1.310000000000000000e+04,1.154771860261531401e+04,-3.265885454665010184e+04,0.000000000000000000e+00,-1.190767941286585696e+00,-1.684156201786139118e+00,0.000000000000000000e+00,1.154771860261570509e+04,-3.265885454665014913e+04,0.000000000000000000e+00,-1.190767941286557940e+00,-1.684156201786154883e+00,0.000000000000000000e+00,1.154771860261531947e+04,-3.265885454665010911e+04,0.000000000000000000e+00,-1.190767941286585918e+00,-1.684156201786138896e+00,0.000000000000000000e+00
1.320000000000000000e+04,1.142833583676790295e+04,-3.282640035106173309e+04,0.000000000000000000e+00,-1.196876795236299529e+00,-1.666745037520084072e+00,0.000000000000000000e+00,1.142833583676828857e+04,-3.282640035106177675e+04,0.000000000000000000e+00,-1.196876795236271551e+00,-1.666745037520100503e+00,0.000000000000000000e+00,1.142833583676790295e+04,-3.282640035106173309e+04,0.000000000000000000e+00,-1.196876795236299751e+00,-1.666745037520084294e+00,0.000000000000000000e+00
1.330000000000000000e+04,1.130834536505029246e+04,-3.299220059982332168e+04,0.000000000000000000e+00,-1.202922004831774583e+00,-1.649245243486941348e+00,0.000000000000000000e+00,1.130834536505068718e+04,-3.299220059982335806e+04,0.000000000000000000e+00,-1.202922004831746161e+00,-1.649245243486958890e+00,0.000000000000000000e+00,1.130834536505029428e+04,-3.299220059982332168e+04,0.000000000000000000e+00,-1.202922004831775027e+00,-1.649245243486942014e+00,0.000000000000000000e+00
1.340000000000000000e+04,1.118775356799901056e+04,-3.315624647644695506e+04,0.000000000000000000e+00,-1.208903248616815862e+00,-1.631657750244556837e+00,0.000000000000000000e+00,1.118775356799940528e+04,-3.315624647644700599e+04,0.000000000000000000e+00,-1.208903248616786552e+00,-1.631657750244574157e+00,0.000000000000000000e+00,1.118775356799900874e+04,-3.315624647644696961e+04,0.000000000000000000e+00,-1.208903248616815640e+00,-1.631657750244557059e+00,0.000000000000000000e+00
1.350000000000000000e+04,1.106656685812623618e+04,-3.331852925773417519e+04,0.000000000000000000e+00,-1.214820208536631974e+00,-1.613983493014210069e+00,0.000000000000000000e+00,1.106656685812663818e+04,-3.331852925773421157e+04,0.000000000000000000e+00,-1.214820208536601998e+00,-1.613983493014227832e+00,0.000000000000000000e+00,1.106656685812623618e+04,-3.331852925773416791e+04,0.000000000000000000e+00,-1.214820208536631529e+00,-1.613983493014210069e+00,0.000000000000000000e+00
1.360000000000000000e+04,1.094479167957889149e+04,-3.347904031423963170e+04,0.000000000000000000e+00,-1.220672569954750042e+00,-1.596223411630889544e+00,0.000000000000000000e+00,1.094479167957929167e+04,-3.347904031423968263e+04,0.000000000000000000e+00,-1.220672569954719844e+00,-1.596223411630907529e+00,0.000000000000000000e+00,1.094479167957888603e+04,-3.347904031423963897e+04,0.000000000000000000e+00,-1.220672569954749598e+00,-1.596223411630889544e+00,0.000000000000000000e+00
1.370000000000000000e+04,1.082243450779590057e+04,-3.363777111073019478e+04,0.000000000000000000e+00,-1.226460021669746325e+00,-1.578378450493312712e+00,0.000000000000000000e+00,1.082243450779630075e+04,-3.363777111073023843e+04,0.000000000000000000e+00,-1.226460021669715905e+00,-1.578378450493331364e+00,0.000000000000000000e+00,1.082243450779589330e+04,-3.363777111073018750e+04,0.000000000000000000e+00,-1.226460021669746325e+00,-1.578378450493312934e+00,0.000000000000000000e+00
1.380000000000000000e+04,1.069950184916389844e+04,-3.379471320663861115e+04,0.000000000000000000e+00,-1.232182255931793868e+00,-1.560449558513709256e+00,0.000000000000000000e+00,1.069950184916430044e+04,-3.379471320663865481e+04,0.000000000000000000e+00,-1.232182255931763004e+00,-1.560449558513728352e+00,0.000000000000000000e+00,1.069950184916389117e+04,-3.379471320663861115e+04,0.000000000000000000e+00,-1.232182255931793868e+00,-1.560449558513709700e+00,0.000000000000000000e+00
1.390000000000000000e+04,1.057600024067123741e+04,-3.394985825651248160e+04,0.000000000000000000e+00,-1.237838968459026301e+00,-1.542437689067361450e+00,0.000000000000000000e+00,1.057600024067164668e+04,-3.394985825651251798e+04,0.000000000000000000e+00,-1.237838968458995437e+00,-1.542437689067380768e+00,0.000000000000000000e+00,1.057600024067123195e+04,-3.394985825651247433e+04,0.000000000000000000e+00,-1.237838968459026523e+00,-1.542437689067361450e+00,0.000000000000000000e+00
1.400000000000000000e+04,1.045193624956039275e+04,-3.410319801045792701e+04,0.000000000000000000e+00,-1.243429858453720449e+00,-1.524343799941907385e+00,0.000000000000000000e+00,1.045193624956080930e+04,-3.410319801045797794e+04,0.000000000000000000e+00,-1.243429858453688919e+00,-1.524343799941927369e+00,0.000000000000000000e+00,1.045193624956038911e+04,-3.410319801045793429e+04,0.000000000000000000e+00,-1.243429858453720227e+00,-1.524343799941907163e+00,0.000000000000000000e+00
1.410000000000000000e+04,1.032731647297873133e+04,-3.425472431457839411e+04,0.000000000000000000e+00,-1.248954628618287988e+00,-1.506168853286412368e+00,0.000000000000000000e+00,1.032731647297915333e+04,-3.425472431457843777e+04,0.000000000000000000e+00,-1.248954628618256235e+00,-1.506168853286432574e+00,0.000000000000000000e+00,1.032731647297873315e+04,-3.425472431457839411e+04,0.000000000000000000e+00,-1.248954628618287988e+00,-1.506168853286412368e+00,0.000000000000000000e+00
1.420000000000000000e+04,1.020214753762770852e+04,-3.440442911140813521e+04,0.000000000000000000e+00,-1.254412985171089012e+00,-1.487913815560203634e+00,0.000000000000000000e+00,1.020214753762814144e+04,-3.440442911140817159e+04,0.000000000000000000e+00,-1.254412985171056372e+00,-1.487913815560224506e+00,0.000000000000000000e+00,1.020214753762771761e+04,-3.440442911140812794e+04,0.000000000000000000e+00,-1.254412985171088568e+00,-1.487913815560203856e+00,0.000000000000000000e+00
1.430000000000000000e+04,1.007643609941052273e+04,-3.455230444034068205e+04,0.000000000000000000e+00,-1.259804637862047993e+00,-1.469579657481481672e+00,0.000000000000000000e+00,1.007643609941094655e+04,-3.455230444034072571e+04,0.000000000000000000e+00,-1.259804637862015131e+00,-1.469579657481502766e+00,0.000000000000000000e+00,1.007643609941051727e+04,-3.455230444034068205e+04,0.000000000000000000e+00,-1.259804637862047771e+00,-1.469579657481481449e+00,0.000000000000000000e+00
1.440000000000000000e+04,9.950188843078103673e+03,-3.469834243805222650e+04,0.000000000000000000e+00,-1.265129299988093869e+00,-1.451167353975697960e+00,0.000000000000000000e+00,9.950188843078527498e+03,-3.469834243805228471e+04,0.000000000000000000e+00,-1.265129299988061007e+00,-1.451167353975719942e+00,0.000000000000000000e+00,9.950188843078094578e+03,-3.469834243805223377e+04,0.000000000000000000e+00,-1.265129299988094091e+00,-1.451167353975698182e+00,0.000000000000000000e+00
1.450000000000000000e+04,9.823412481873732759e+03,-3.484253533891972620e+04,0.000000000000000000e+00,-1.270386688408403408e+00,-1.432677884123718215e+00,0.000000000000000000e+00,9.823412481874169316e+03,-3.484253533891976986e+04,0.000000000000000000e+00,-1.270386688408369658e+00,-1.432677884123739975e+00,0.000000000000000000e+00,9.823412481873732759e+03,-3.484253533891971892e+04,0.000000000000000000e+00,-1.270386688408403186e+00,-1.432677884123718215e+00,0.000000000000000000e+00
1.460000000000000000e+04,9.696113757176048239e+03,-3.498487547543374239e+04,0.000000000000000000e+00,-1.275576523559454056e+00,-1.414112231109752038e+00,0.000000000000000000e+00,9.696113757176490253e+03,-3.498487547543380060e+04,0.000000000000000000e+00,-1.275576523559419861e+00,-1.414112231109775131e+00,0.000000000000000000e+00,9.696113757176050058e+03,-3.498487547543374239e+04,0.000000000000000000e+00,-1.275576523559453834e+00,-1.414112231109752482e+00,0.000000000000000000e+00
1.470000000000000000e+04,9.568299438140536950e+03,-3.512535527860633010e+04,0.000000000000000000e+00,-1.280698529469894265e+00,-1.395471382169081398e+00,0.000000000000000000e+00,9.568299438140982602e+03,-3.512535527860639559e+04,0.000000000000000000e+00,-1.280698529469860292e+00,-1.395471382169104491e+00,0.000000000000000000e+00,9.568299438140535131e+03,-3.512535527860633738e+04,0.000000000000000000e+00,-1.280698529469894709e+00,-1.395471382169081176e+00,0.000000000000000000e+00
1.480000000000000000e+04,9.439976321339599963e+03,-3.526396727837341314e+04,0.000000000000000000e+00,-1.285752433775218861e+00,-1.376756328535553742e+00,0.000000000000000000e+00,9.439976321340049253e+03,-3.526396727837347134e+04,0.000000000000000000e+00,-1.285752433775183778e+00,-1.376756328535577723e+00,0.000000000000000000e+00,9.439976321339596325e+03,-3.526396727837341314e+04,0.000000000000000000e+00,-1.285752433775218639e+00,-1.376756328535553742e+00,0.000000000000000000e+00
1.490000000000000000e+04,9.311151230401126668e+03,-3.540070410399201501e+04,0.000000000000000000e+00,-1.290737967732245917e+00,-1.357968065388881929e+00,0.000000000000000000e+00,9.311151230401597786e+03,-3.540070410399207321e+04,0.000000000000000000e+00,-1.290737967732210167e+00,-1.357968065388905687e+00,0.000000000000000000e+00,9.311151230401143039e+03,-3.540070410399201501e+04,0.000000000000000000e+00,-1.290737967732245473e+00,-1.357968065388881485e+00,0.000000000000000000e+00
1.500000000000000000e+04,9.181831015645730076e+03,-3.553555848443222931e+04,0.000000000000000000e+00,-1.295654866233413305e+00,-1.339107591801716346e+00,0.000000000000000000e+00,9.181831015646193919e+03,-3.553555848443230207e+04,0.000000000000000000e+00,-1.295654866233377778e+00,-1.339107591801741215e+00,0.000000000000000000e+00,9.181831015645731895e+03,-3.553555848443223658e+04,0.000000000000000000e+00,-1.295654866233413305e+00,-1.339107591801716568e+00,0.000000000000000000e+00
1.510000000000000000e+04,9.052022553722308658e+03,-3.566852324876388593e+04,0.000000000000000000e+00,-1.300502867820875430e+00,-1.320175910686528731e+00,0.000000000000000000e+00,9.052022553722787052e+03,-3.566852324876394414e+04,0.000000000000000000e+00,-1.300502867820839237e+00,-1.320175910686554044e+00,0.000000000000000000e+00,9.052022553722319572e+03,-3.566852324876388593e+04,0.000000000000000000e+00,-1.300502867820875430e+00,-1.320175910686528731e+00,0.000000000000000000e+00
1.520000000000000000e+04,8.921732747242567712e+03,-3.579959132653777488e+04,0.000000000000000000e+00,-1.305281714700402329e+00,-1.301174028742273503e+00,0.000000000000000000e+00,8.921732747243046106e+03,-3.579959132653782581e+04,0.000000000000000000e+00,-1.305281714700365914e+00,-1.301174028742299038e+00,0.000000000000000000e+00,8.921732747242573168e+03,-3.579959132653776760e+04,0.000000000000000000e+00,-1.305281714700402551e+00,-1.301174028742273059e+00,0.000000000000000000e+00
1.530000000000000000e+04,8.790968524413838168e+03,-3.592875574816166773e+04,0.000000000000000000e+00,-1.309991152755092259e+00,-1.282102956400858584e+00,0.000000000000000000e+00,8.790968524414311105e+03,-3.592875574816174776e+04,0.000000000000000000e+00,-1.309991152755055621e+00,-1.282102956400885896e+00,0.000000000000000000e+00,8.790968524413836349e+03,-3.592875574816167500e+04,0.000000000000000000e+00,-1.309991152755092481e+00,-1.282102956400859695e+00,0.000000000000000000e+00
1.540000000000000000e+04,8.659736838670702127e+03,-3.605600964527103497e+04,0.000000000000000000e+00,-1.314630931558883109e+00,-1.262963707773420818e+00,0.000000000000000000e+00,8.659736838671182340e+03,-3.605600964527110773e+04,0.000000000000000000e+00,-1.314630931558845361e+00,-1.262963707773448130e+00,0.000000000000000000e+00,8.659736838670702127e+03,-3.605600964527104225e+04,0.000000000000000000e+00,-1.314630931558882665e+00,-1.262963707773421262e+00,0.000000000000000000e+00
1.550000000000000000e+04,8.528044668305286905e+03,-3.618134625109408807e+04,0.000000000000000000e+00,-1.319200804389865311e+00,-1.243757300596390447e+00,0.000000000000000000e+00,8.528044668305768937e+03,-3.618134625109414628e+04,0.000000000000000000e+00,-1.319200804389827564e+00,-1.243757300596418203e+00,0.000000000000000000e+00,8.528044668305283267e+03,-3.618134625109408080e+04,0.000000000000000000e+00,-1.319200804389865089e+00,-1.243757300596390891e+00,0.000000000000000000e+00
1.560000000000000000e+04,8.395899016096111154e+03,-3.630475890081167745e+04,0.000000000000000000e+00,-1.323700528243408669e+00,-1.224484756177381062e+00,0.000000000000000000e+00,8.395899016096611376e+03,-3.630475890081175021e+04,0.000000000000000000e+00,-1.323700528243370034e+00,-1.224484756177408595e+00,0.000000000000000000e+00,8.395899016096120249e+03,-3.630475890081167745e+04,0.000000000000000000e+00,-1.323700528243408225e+00,-1.224484756177380618e+00,0.000000000000000000e+00
1.570000000000000000e+04,8.263306908935825049e+03,-3.642624103191179165e+04,0.000000000000000000e+00,-1.328129863845076919e+00,-1.205147099340874384e+00,0.000000000000000000e+00,8.263306908936317996e+03,-3.642624103191186441e+04,0.000000000000000000e+00,-1.328129863845037839e+00,-1.205147099340903249e+00,0.000000000000000000e+00,8.263306908935823230e+03,-3.642624103191178438e+04,0.000000000000000000e+00,-1.328129863845076475e+00,-1.205147099340875050e+00,0.000000000000000000e+00
1.580000000000000000e+04,8.130275397457386134e+03,-3.654578618453838862e+04,0.000000000000000000e+00,-1.332488575663356212e+00,-1.185745358373734071e+00,0.000000000000000000e+00,8.130275397457892723e+03,-3.654578618453846138e+04,0.000000000000000000e+00,-1.332488575663316910e+00,-1.185745358373762492e+00,0.000000000000000000e+00,8.130275397457392501e+03,-3.654578618453838135e+04,0.000000000000000000e+00,-1.332488575663355990e+00,-1.185745358373733627e+00,0.000000000000000000e+00
1.590000000000000000e+04,7.996811555659311125e+03,-3.666338800183494459e+04,0.000000000000000000e+00,-1.336776431922177544e+00,-1.166280564970512579e+00,0.000000000000000000e+00,7.996811555659824990e+03,-3.666338800183502462e+04,0.000000000000000000e+00,-1.336776431922138020e+00,-1.166280564970542999e+00,0.000000000000000000e+00,7.996811555659319311e+03,-3.666338800183494459e+04,0.000000000000000000e+00,-1.336776431922177322e+00,-1.166280564970513467e+00,0.000000000000000000e+00
1.600000000000000000e+04,7.862922480529421591e+03,-3.677904023028251686e+04,0.000000000000000000e+00,-1.340993204613241119e+00,-1.146753754178607920e+00,0.000000000000000000e+00,7.862922480529924542e+03,-3.677904023028261145e+04,0.000000000000000000e+00,-1.340993204613201373e+00,-1.146753754178637896e+00,0.000000000000000000e+00,7.862922480529412496e+03,-3.677904023028253141e+04,0.000000000000000000e+00,-1.340993204613241119e+00,-1.146753754178607476e+00,0.000000000000000000e+00
1.610000000000000000e+04,7.728615291667425481e+03,-3.689273672003228421e+04,0.000000000000000000e+00,-1.345138669508141760e+00,-1.127165964343206817e+00,0.000000000000000000e+00,7.728615291667937527e+03,-3.689273672003236425e+04,0.000000000000000000e+00,-1.345138669508102236e+00,-1.127165964343236793e+00,0.000000000000000000e+00,7.728615291667424572e+03,-3.689273672003226966e+04,0.000000000000000000e+00,-1.345138669508141982e+00,-1.127165964343206594e+00,0.000000000000000000e+00
1.620000000000000000e+04,7.593897130906443635e+03,-3.700447142523243383e+04,0.000000000000000000e+00,-1.349212606170293149e+00,-1.107518237052079968e+00,0.000000000000000000e+00,7.593897130906956590e+03,-3.700447142523252114e+04,0.000000000000000000e+00,-1.349212606170252959e+00,-1.107518237052112386e+00,0.000000000000000000e+00,7.593897130906438178e+03,-3.700447142523243383e+04,0.000000000000000000e+00,-1.349212606170293149e+00,-1.107518237052081522e+00,0.000000000000000000e+00
1.630000000000000000e+04,7.458775161933139316e+03,-3.711423840434984595e+04,0.000000000000000000e+00,-1.353214797966646898e+00,-1.087811617080201465e+00,0.000000000000000000e+00,7.458775161933654090e+03,-3.711423840434994054e+04,0.000000000000000000e+00,-1.353214797966605820e+00,-1.087811617080232773e+00,0.000000000000000000e+00,7.458775161933130221e+03,-3.711423840434985323e+04,0.000000000000000000e+00,-1.353214797966646454e+00,-1.087811617080201243e+00,0.000000000000000000e+00
1.640000000000000000e+04,7.323256569906821824e+03,-3.722203182048592134e+04,0.000000000000000000e+00,-1.357145032079213109e+00,-1.068047152334173688e+00,0.000000000000000000e+00,7.323256569907347512e+03,-3.722203182048600866e+04,0.000000000000000000e+00,-1.357145032079172031e+00,-1.068047152334205663e+00,0.000000000000000000e+00,7.323256569906817276e+03,-3.722203182048592134e+04,0.000000000000000000e+00,-1.357145032079212887e+00,-1.068047152334173466e+00,0.000000000000000000e+00
1.650000000000000000e+04,7.187348561077400518e+03,-3.732784594168694457e+04,0.000000000000000000e+00,-1.361003099516379322e+00,-1.048225893796523422e+00,0.000000000000000000e+00,7.187348561077930754e+03,-3.732784594168703916e+04,0.000000000000000000e+00,-1.361003099516338244e+00,-1.048225893796555619e+00,0.000000000000000000e+00,7.187348561077400518e+03,-3.732784594168694457e+04,0.000000000000000000e+00,-1.361003099516379544e+00,-1.048225893796523422e+00,0.000000000000000000e+00
1.660000000000000000e+04,7.051058362402131024e+03,-3.743167514124895388e+04,0.000000000000000000e+00,-1.364788795124022514e+00,-1.028348895469804347e+00,0.000000000000000000e+00,7.051058362402674902e+03,-3.743167514124905574e+04,0.000000000000000000e+00,-1.364788795123980769e+00,-1.028348895469837210e+00,0.000000000000000000e+00,7.051058362402137391e+03,-3.743167514124896115e+04,0.000000000000000000e+00,-1.364788795124022291e+00,-1.028348895469804347e+00,0.000000000000000000e+00
1.670000000000000000e+04,6.914393221161379188e+03,-3.753351389801692858e+04,0.000000000000000000e+00,-1.368501917596415929e+00,-1.008417214320553867e+00,0.000000000000000000e+00,6.914393221161933070e+03,-3.753351389801702317e+04,0.000000000000000000e+00,-1.368501917596373074e+00,-1.008417214320588728e+00,0.000000000000000000e+00,6.914393221161389192e+03,-3.753351389801692858e+04,0.000000000000000000e+00,-1.368501917596415263e+00,-1.008417214320554978e+00,0.000000000000000000e+00
1.680000000000000000e+04,6.777360404573206324e+03,-3.763335679667830846e+04,0.000000000000000000e+00,-1.372142269486935184e+00,-9.884319102230918475e-01,0.000000000000000000e+00,6.777360404573763844e+03,-3.763335679667839577e+04,0.000000000000000000e+00,-1.372142269486891664e+00,-9.884319102231264864e-01,0.000000000000000000e+00,6.777360404573215419e+03,-3.763335679667830118e+04,0.000000000000000000e+00,-1.372142269486934518e+00,-9.884319102230920695e-01,0.000000000000000000e+00
1.690000000000000000e+04,6.639967199406950385e+03,-3.773119852805101254e+04,0.000000000000000000e+00,-1.375709657218558313e+00,-9.683940459031523673e-01,0.000000000000000000e+00,6.639967199407496082e+03,-3.773119852805112896e+04,0.000000000000000000e+00,-1.375709657218515236e+00,-9.683940459031871173e-01,0.000000000000000000e+00,6.639967199406944928e+03,-3.773119852805101982e+04,0.000000000000000000e+00,-1.375709657218558313e+00,-9.683940459031524783e-01,0.000000000000000000e+00
1.700000000000000000e+04,6.502220911595701182e+03,-3.782703388936582633e+04,0.000000000000000000e+00,-1.379203891094160639e+00,-9.483046868813795882e-01,0.000000000000000000e+00,6.502220911596250517e+03,-3.782703388936593547e+04,0.000000000000000000e+00,-1.379203891094117562e+00,-9.483046868814156705e-01,0.000000000000000000e+00,6.502220911595693906e+03,-3.782703388936582633e+04,0.000000000000000000e+00,-1.379203891094161083e+00,-9.483046868813801433e-01,0.000000000000000000e+00
1.710000000000000000e+04,6.364128865847873385e+03,-3.792085778454289539e+04,0.000000000000000000e+00,-1.382624785306599158e+00,-9.281649014166708511e-01,0.000000000000000000e+00,6.364128865848445457e+03,-3.792085778454299725e+04,0.000000000000000000e+00,-1.382624785306554749e+00,-9.281649014167066003e-01,0.000000000000000000e+00,6.364128865847883390e+03,-3.792085778454288811e+04,0.000000000000000000e+00,-1.382624785306598714e+00,-9.281649014166704070e-01,0.000000000000000000e+00
1.720000000000000000e+04,6.225698405257731793e+03,-3.801266522446282033e+04,0.000000000000000000e+00,-1.385972157948590855e+00,-9.079757604493616796e-01,0.000000000000000000e+00,6.225698405258299317e+03,-3.801266522446293675e+04,0.000000000000000000e+00,-1.385972157948546446e+00,-9.079757604493985390e-01,0.000000000000000000e+00,6.225698405257730883e+03,-3.801266522446282033e+04,0.000000000000000000e+00,-1.385972157948590633e+00,-9.079757604493614576e-01,0.000000000000000000e+00
1.730000000000000000e+04,6.086936890914796095e+03,-3.810245132723197457e+04,0.000000000000000000e+00,-1.389245831022392963e+00,-8.877383375442882141e-01,0.000000000000000000e+00,6.086936890915364529e+03,-3.810245132723210554e+04,0.000000000000000000e+00,-1.389245831022347666e+00,-8.877383375443267388e-01,0.000000000000000000e+00,6.086936890914790638e+03,-3.810245132723198185e+04,0.000000000000000000e+00,-1.389245831022392519e+00,-8.877383375442888802e-01,0.000000000000000000e+00
1.740000000000000000e+04,5.947851701512510772e+03,-3.819021131844205229e+04,0.000000000000000000e+00,-1.392445630449260285e+00,-8.674537088336986557e-01,0.000000000000000000e+00,5.947851701513093758e+03,-3.819021131844216870e+04,0.000000000000000000e+00,-1.392445630449215210e+00,-8.674537088337358481e-01,0.000000000000000000e+00,5.947851701512518048e+03,-3.819021131844204501e+04,0.000000000000000000e+00,-1.392445630449260285e+00,-8.674537088336977675e-01,0.000000000000000000e+00
1.750000000000000000e+04,5.808450232955903630e+03,-3.827594053142389021e+04,0.000000000000000000e+00,-1.395571386078708898e+00,-8.471229529600172725e-01,0.000000000000000000e+00,5.808450232956478430e+03,-3.827594053142402845e+04,0.000000000000000000e+00,-1.395571386078663156e+00,-8.471229529600562413e-01,0.000000000000000000e+00,5.808450232955896354e+03,-3.827594053142389021e+04,0.000000000000000000e+00,-1.395571386078708453e+00,-8.471229529600174946e-01,0.000000000000000000e+00
1.760000000000000000e+04,5.668739897968182049e+03,-3.835963440749578149e+04,0.000000000000000000e+00,-1.398622931697556027e+00,-8.267471510185071537e-01,0.000000000000000000e+00,5.668739897968766854e+03,-3.835963440749592701e+04,0.000000000000000000e+00,-1.398622931697510730e+00,-8.267471510185467887e-01,0.000000000000000000e+00,5.668739897968179321e+03,-3.835963440749578876e+04,0.000000000000000000e+00,-1.398622931697556471e+00,-8.267471510185072647e-01,0.000000000000000000e+00
1.770000000000000000e+04,5.528728125696703501e+03,-3.844128849620575784e+04,0.000000000000000000e+00,-1.401600105038768085e+00,-8.063273864997659857e-01,0.000000000000000000e+00,5.528728125697291944e+03,-3.844128849620589608e+04,0.000000000000000000e+00,-1.401600105038721900e+00,-8.063273864998072860e-01,0.000000000000000000e+00,5.528728125696698044e+03,-3.844128849620575784e+04,0.000000000000000000e+00,-1.401600105038768307e+00,-8.063273864997667628e-01,0.000000000000000000e+00
1.780000000000000000e+04,5.388422361317832838e+03,-3.852089845556824002e+04,0.000000000000000000e+00,-1.404502747790079553e+00,-7.858647452321214644e-01,0.000000000000000000e+00,5.388422361318424009e+03,-3.852089845556839282e+04,0.000000000000000000e+00,-1.404502747790033146e+00,-7.858647452321632088e-01,0.000000000000000000e+00,5.388422361317827381e+03,-3.852089845556824730e+04,0.000000000000000000e+00,-1.404502747790079997e+00,-7.858647452321224636e-01,0.000000000000000000e+00
1.790000000000000000e+04,5.247830065641064721e+03,-3.859846005229501316e+04,0.000000000000000000e+00,-1.407330705602419130e+00,-7.653603153238845991e-01,0.000000000000000000e+00,5.247830065641665897e+03,-3.859846005229517323e+04,0.000000000000000000e+00,-1.407330705602371834e+00,-7.653603153239267876e-01,0.000000000000000000e+00,5.247830065641062902e+03,-3.859846005229502771e+04,0.000000000000000000e+00,-1.407330705602419352e+00,-7.653603153238851542e-01,0.000000000000000000e+00
1.800000000000000000e+04,5.106958714712309302e+03,-3.867396916202027205e+04,0.000000000000000000e+00,-1.410083828098111169e+00,-7.448151871054937700e-01,0.000000000000000000e+00,5.106958714712927758e+03,-3.867396916202043940e+04,0.000000000000000000e+00,-1.410083828098063652e+00,-7.448151871055360695e-01,0.000000000000000000e+00,5.106958714712318397e+03,-3.867396916202027933e+04,0.000000000000000000e+00,-1.410083828098111391e+00,-7.448151871054937700e-01,0.000000000000000000e+00
1.810000000000000000e+04,4.965815799416363006e+03,-3.874742176951994043e+04,0.000000000000000000e+00,-1.412761968878878172e+00,-7.242304530715335531e-01,0.000000000000000000e+00,4.965815799416981463e+03,-3.874742176952010050e+04,0.000000000000000000e+00,-1.412761968878829322e+00,-7.242304530715765187e-01,0.000000000000000000e+00,4.965815799416365735e+03,-3.874742176951993315e+04,0.000000000000000000e+00,-1.412761968878877727e+00,-7.242304530715332200e-01,0.000000000000000000e+00
